,dialogue_id,dialogue_turn,text,annotation,multi_labels,Elicit-Pref,No-Need,Non-strategic,Other-Need,Promote-coordination,Self-Need,Showing-Empathy,Small-talk,UV-Part,Vouch-Fair
2769,469,10,Yes that sounds good to me! Enjoy your trip. 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2770,470,0,"Hello, what do you need the most for your camping trip?",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
2771,470,1,"ideally some firewood, it got soaked due to me being caught in the rain. what do you need the most?","Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0
2772,470,2,I also need more firewood.  I thought I would be able to find enough around the campsite but I guess that rain got us both 😮,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2773,470,3,"yeah, horrible way to start the trip but I am sure it will get better. if i can have 2 of the fire wood you could have all three of the extra water","Small-talk,Promote-coordination","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,0,0,0,1,0,0,1,0,0
2774,470,4,"🙂 Okay, I'll consider that since I do need some more water.  How should we split up the food?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2775,470,5,well if your getting all 3 food and 1 of the fire wood how about i get 2 food and you get one? then it is more or less even,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2776,470,6,Sounds good to me!🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2777,470,7,"okay so just to double check i would get 2 firewood, and two food  and you would get 1 firewood and all the water and 1 food?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2778,470,8,"Yep, looks right to me",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2779,470,9,sounds awesome glad we could come to a deal where we both win 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2780,471,0,"Hello, I was wondering if you might want to split up the extra supplies with me. I was hoping for some food as I would have trouble gathering it up. ","Self-Need,Small-talk","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
2781,471,1,Hello! I don't mind giving you more of the food as long as I could have more of the water and firewood. 🙂,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2782,471,2,"Well, I do need some of each, what about I take 3 food and 1 each of the other two?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2783,471,3,I don't mind taking 2 of the water as I need it for a medical condition and 2 firewood however I would like to get 1 of the food.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2784,471,4,You need water the most?,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
2785,471,5,I am constantly thirsty and having water on hand is needed. Why is gathering food an issue for you?,"Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0
2786,471,6,"I am not able to get around as much to gather the food. It could require a lot of walking and I might find nothing. What if I took 2 food, 1 water, and 2 firewood, would that be good for you?",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2787,471,7,How about I take 3 water and 2 firewood and you take the rest?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2788,471,8,I think I can live with that.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2789,471,9,Great we have a deal then?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2790,472,0,Hello friend.. 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2791,472,1,"Hello, going camping?🙂",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2792,472,2,Yes. Can you help me to give some extra fodd?,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2793,472,3,"I am willing to give you the good, though it would help us--we have a large group.  I really would like to take the water.  We are camping out in a primitive campsite with no running water.","Promote-coordination,Self-Need,Other-Need","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",0,0,0,1,1,1,0,0,0,0
2794,472,4,Ya sure. ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2795,472,5,Sorry for the type--I meant 'food' not 'good'.🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2796,472,6,Yes i can understand.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2797,472,7,We will be in an area where there is not much firewood to collect. You have to bring it in.  We hope to cook with it and keep warm in the evenings.  I am hoping to take at least 2 firewood packages.,"Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0
2798,472,8,I will give you water. Firewood also need for me because of my health condition i want some warm.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2799,472,9,Will one extra firewood be enough to keep you warm?,UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
2800,472,10,I'm not sure why you entered a deal we did not agree on.  I can leave you the three food and one firewood.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2801,472,11,you send me the deal,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2802,473,0,"Hello, can we make a deal?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2803,473,1,Of course! Are you going camping too?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2804,473,2,Yes.  I have 2 children so I was thinking that I will need extra water. 🙂,Other-Need,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0
2805,473,3,"I too need extra water, but I'm willing to negotiate on the other things if you are! 🙂",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2806,473,4,"If I take 2 waters, will you accept 2 firewood?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2807,473,5,"You take 2 waters, I'll take 2 firewood and 2 food?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2808,473,6,What about you take 1 water and the firewood.  I take 2 waters and all the food,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2809,473,7,"That leaves me with very little. Can I have 1 water, 2 firewood, and 2 food?",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2810,473,8,you would get 1 water and all 3 firewood.  I would get 2 water and all 3 food.  You have one less than me but the food is worth less,"UV-Part,Vouch-Fair","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,0,0,0,0,0,0,0,1,1
2811,473,9,I will make it work. Let's make a deal!,Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2812,473,10,Perfect. 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2813,474,0,"Hi, I am looking at extra items for my camping trip and would like to have 3 firewoods, 3 foods and 2 waters.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2814,474,1,"Hey, I am excited to go camping too!  Would you mind sharing your top priority items with me so that we can come up with a fair deal?  Ideally I would love 3 firewoods, 3 foods, and 2 waters just like you aha.  But perhaps we can each get at least 3 packages of our highest priority item ","Small-talk,Elicit-Pref,Vouch-Fair","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",1,0,0,0,0,0,0,1,0,1
2815,474,2,"Hmmm, I think I really need the firewood.  I brought softwoods and they burn out quickly so I don't think I'll have enough wood to keep me going through the night. I get kinda scared without the fire.  What is your priority?","Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0
2816,474,3,"Okay, well firewood is also my top priority since it will be so cold tonight.  But I would be willing to take only 1 firewood (and give you 2) as long as I got 2 foods and 2 waters ","Self-Need,Promote-coordination","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0
2817,474,4,"Thank you for the offer on firewood.  I think that sounds fair.  However, I really would like at least 2 waters as well. ",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2818,474,5,Hmm unfortunately I can't budge since I would be accepting less of my top priority item.  It sounds fair to me though; I'd get 5 items in total but less of my top priority and you would get 4 items in total but more of your top priority,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2819,474,6,"Well, how about if I take 2 firewoods and all of the food and you can have all of the waters? I have a device that I can make clean water, but will need more calories to do so! 🙂",No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0
2820,474,7,"Can't do!  Water is my lowest priority since I already brought iodine drops to purify water myself aha.  I still think it's fair if I get 1 firewood 2 food and 2 water (or if it helps you to feel better, I can take 2 firewood and 1 food and 1 water)","Vouch-Fair,Promote-coordination","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1
2821,474,8,"Ok...Then how about if I just take 2 firewood, 1 water, and just 1 food?  I think that is what you proposed before.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2822,474,9,Yup that works for me!,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2823,475,0,I would like all the firewood and two packages of water. You can have the rest.🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2824,475,1,"I want all of the water, two firewood, and one food.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2825,475,2,Why do you need all the water and little food?,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
2826,475,3,I need to stay hydrated because the weather is hot. I am trying to lose weight so I do not need much food.,"Self-Need,No-Need","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,1,0,0,0,1,0,0,0,0
2827,475,4,😮I see. I have a medical condition that causes my veins to close if I get too cold. I need more firewood to make sure I don't freeze at night.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2828,475,5,Would two of the firewood be enough?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2829,475,6,"Maybe... I could perhaps do with 2 firewood. But, I would like at least one packet of water.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2830,475,7,I would be OK with two packages of water.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2831,475,8,"Good. 2 packages of wood for me. 1 for you. 2 packages of water for you, and one for me. How should we divide the food?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2832,475,9,I will take 2 packages of food and 1 for you.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2833,475,10,"😮I thought you didn't need so much food, because of your diet....",UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
2834,475,11,You are right. I will take 1 package of food.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2835,476,0,Hi there! Ready to go camping? ,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2836,476,1,Yes I am,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2837,476,2,"Great! I'll be going to the Catskills, in NY. Where are you planning on going?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2838,476,3,Antarctica! I am going to need as much firewood as I can get.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2839,476,4,"Ha, woah that's exotic! I'll need some firewood as well, but maybe not as much as you! I'm planning on going hiking a lot, and will need some extra water, as, again, ill be hiking a lot",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2840,476,5,I will offer 3 water to you! You will maybe need more food with that much exercise? How about 2 food? I really need that extra firewood. Remember that the Catskills probably has some extra wood around.,UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
2841,476,6,"That works for me, you can have the firewood then!",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2842,476,7,Alright that sounds great. ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2843,476,8,"Great! so, for you, 2 wood, 1 food, me 3 water 2 food",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2844,476,9,3 wood is what i thought the deal was,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2845,476,10,"yes, sorry, I meant to type 3 haha",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2846,477,0,hi how are you,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2847,477,1,"I am well, thank you.  Yourself?",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2848,477,2,"good here, I will need 3 water as I need it to survive",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2849,477,3,I need water as well.  I require it for subsistence,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2850,477,4,how many water you need?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2851,477,5,"In a perfect world, all the water 🙂",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2852,477,6,"that won't be fair, how about I get 1 water, 3 food and 1 firewood, that way u get the most water",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2853,477,7,"Interesting.  If I decided to forgo water completely, would you accept giving me everything else?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2854,477,8,"no, at the most i can do is i get 2 water, 2 food and 0 firewood or I get 1 water, 3 food and 1 firewood","Vouch-Fair,Promote-coordination","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1
2855,477,9,"But you get everything you wanted. You said you needed 3 water, I offered it to you.",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2856,477,10,"but i can't give you 3 food and 3 firewood, thats 6 items vs the 3 water",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2857,477,11,"Sure you can.  If you really want water the most, why would you care about the rest as much?😮",UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
2858,477,12,"most does not mean i have to neglect the rest, anyways either a) I get 3 water, 2 food and 0 firewood or b) I get 1 water, 2 food and 2 firewood","Promote-coordination,Vouch-Fair","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1
2859,477,13,That is simply unacceptable.,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2860,477,14,"well how about i get 2 water, 2 food and 1 firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2861,477,15,Here is the offer.  For you: 3 water 0 food 1 firewood,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2862,477,16,"what about instead of firewood, I get 1 food, so it will be 3 water, 1 food and 0 firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2863,477,17,"Ok so 3 water 0 firewood and 1 food, I can work with that",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2864,477,18,ok,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2865,478,0,"Hello, I hope you are having a good day! I would like to know what packages you need the most.","Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0
2866,478,1,"Hello, I'm having a wonderful day.🙂 Thanks for asking. I hope yours is a wonderful day as well. I would like 2 firewood, 2 water, and 1 food. How about you?","Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0
2867,478,2,"Glad to hear it! I am really looking to get extra firewood, so I would like to make a compromise. If I gave you all the food, could I have more firewood?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2868,478,3,I like watching the camp fire all night. What is your reason for needing more firewood?,"Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0
2869,478,4,"That does sound very nice. I would like more in order to stay warm, and for cooking some delicious food.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2870,478,5,"I see. So what you want is  2 more fire wood, and 1 water? Is that what i'm to understand.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2871,478,6,"Since you would also like firewood, I propose 2 firewood, 2 water to me, and you get 1 wood, 1 water, and all the food to make up for it.",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2872,478,7,Okay I can agree to that deal.🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2873,478,8,"That's fantastic, I'm glad we came to something we both agree with",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2874,478,9,Me too. I hope you have a wonderful camping trip.🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2875,479,0,hi  i was wondering if i could get 3 packages of firewood?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2876,479,1,"Hey there, unfortunately, I'm in a bit of a quandary with firewood too, as I am going to a place where it's fairly cold and will need more for heat. ","Vouch-Fair,Self-Need","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,0,0,0,0,1,0,0,0,1
2877,479,2,"thats terrible! i broke my leg and wont be able to collect my own firewood , could i maybe get 2 packages? ☹️","Showing-Empathy,Self-Need","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0,0,0,0,0,1,1,0,0,0
2878,479,3,Terribly sorry to hear that; it sounds like you won't be able to camp much in that condition. I assume you have someone coming along to help you because of your leg?,Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0
2879,479,4,just a bunch of children under 5 who wont be able to gather firewood. so i desperately need at least 2,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
2880,479,5,"I see, well it sounds like you're going to need some additional food with those children. How about I provide you with some additional food and you can help me with my need for heat with firewood?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
2881,479,6,okay how i take all 3 food and 1 firewood?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2882,479,7,"The firewood sounds like a solid deal; I would need a little food though to assist me. The good news is since there's a stream near me, I won't need any additional water, so I am happy to provide you with all of the additional water.",No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0
2883,479,8,i am not able to do that unfortunately i desperately need firewood. ,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2884,479,9,"Perhaps I wasn't clear, so if I take 2 firewood, you take 1; I would just need some help with some of the food. Is that reasonable?","Promote-coordination,Vouch-Fair","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1
2885,479,10,i guues,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2886,479,11,"So let's make sure this is reasonable; Firewood - 2 for me, 1 for you; Water 2 for you, 1 for me, and you can have all of the water?",Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
2887,479,12,sounds good. 1 firewood for me  2 food for me and i can have all water. to clarify. sorry about typos,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2888,479,13,"No worries, ok that sounds good; I'm going to submit the deal.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2889,479,14,nice 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
2890,480,0,Hello there 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
2891,480,1,"Hello, I hope we can work together on an offer that benefits both of us. Do you think it's OK?🙂","Promote-coordination,Vouch-Fair","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1
2892,480,2,Yes definitely!  I am pretty easy to work with and would like a deal that will help us both out as much as possible.,"Promote-coordination,Vouch-Fair","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,1,0,0,0,0,1
2893,480,3, The item I need the most is water because I need to hydrate to stay strong and achieve my goals. And you?,"Self-Need,Elicit-Pref","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,0,0,1,0,0,0,0
